rating,review,sentimen
1,untuk maps nya nggak akurat jadi drivernya lewat jalan agak jauh padahal dekat,negatif
5,membuat ke mana pwrgi menjadi mudah,positif
1,susah dapat driver kalau sudah hujan,negatif
1,sangat mengecewakanselalu telat pengantaran gofoodnya dari estimasi yang diberikan padahal ongkosnya lebih mahal,negatif
5,sangat puas sekali,positif
1,terlalu sering iklan masuk,negatif
5,nyoba dulu,positif
5,praktis gak ribet,positif
5,suka bangat pake gojek karena harga nya murah,positif
5,terimakasih telah menemani,positif
5,sejauh inisih oke,positif
1,mahal,negatif
5,cepat mudah dan murah motor dan mobil bisa,positif
1,saya penggunaan gojek plus sedangkan istri saya tidak berlangganan tapi kenapa lebih murah istri saya ketika order gocar gokek pluss lebih mahal,negatif
1,dari resto lu dapet dari biaya aplikasi lu dapat dari driver lu dapat itu semua dibayar konsumen buat lu,negatif
1,harus vermuk kl masuk toh jg susah sekarang,negatif
1,harus membayar google pay,negatif
1,aplikasi jelek udah nunggu lama gk dapet driver dan gk bisa cencel udah beli ditempat lain eh malah nyantol jdi dobel belinya saran ada fitur cencel aja klo udah lama gk dapet driver kasihan pembeli nunggu lama dan ujungujungnya harus bayar dobel,negatif
5,beber bener apk ojol paling the best paling cepet responnya,positif
1,maaf saya gak percaya gojek lagi dah beberapa kali gagal top up saldo gopay bye bye gojek,negatif
1,harga makanannya banding beli langsung sendiri dan ternyata pendapatan drivernya sedikit motor milik pribadi driver perawatannya tidak di berikan bintang satu,negatif
5,oke bget,positif
5,cihuy gojek top mar kotop banyak promonya gini donk jekk mantap,positif
1,minus banget kalo lagi hujan sejam lebih nunggu nya mana bayar nya lebih mahal lagi euuhj,negatif
5,apapun itu gojek solusinya,positif
5,aplikasi sngat mmbantu,positif
1,semakin mahal biayanya semakin males order di aplikasi ini,negatif
5,sangat membantu apk ini,positif
1,saya dpt tagihan tidak jelas dr gojek,negatif
5,lebih murah lebih simple,positif
5,keren lah pokoknya,positif
5,memuaskan,positif
2,knp tiba jaringannya ke aplikasi ini jelek,negatif
3,kurang sukaa sama sistem yang sekarang udh pakee yang ekspres tetp aja lama menit baru dapet driver pdhl perut udh laper,negatif
1,kenapa metode pembayaran gopaylater tidak muncul di gojek padahal buat transaksi di tokopedia bisa makin aneh aplikasi ini,negatif
1,aplikasi bagus banget tapi kalo gofood malah kepilih yang jauh saya kira itu yang kepilih yang deket bukan ynag jauh ini apliaksi pusingnya aja orang,negatif
1,buat apa limit gopay leter besar tapi tidak bisa di pakai cicilan tidak pernah telat malah tidak bisa di pakai akhirnya ganti lazada dan shopie bisa di pakai cicilan,negatif
5,semakin maju gojek untuk indonesia,positif
1,perbaiki manajemen operasionala,negatif
5,bagus aplikasinya tidak nge lak,positif
4,baru coba mudahan bisa,positif
1,apk gojek nya bagus cuma sekedar info aja klo yg mau pakek gopinjam mending gag usah telat sehari doang orang penagihan nya astaghfirullah segitu cm telat sehari doang penagihannya udah kaya telat berbulan bulan spam chat bgd gimana itu klo yg berbulan galbay serem bgd x ya,negatif
5,mudah caranya,positif
1,tiap kali minta di jmput ke tempat kerja sering banget gak sampai malah tiba dibatalin kayak susaah banget nyari driver padahal di jalan srting kali lihat mereka sliweran pokoknya hari ini saya sangat kecewa sama gojek,negatif
5,respon cepat dan ramah,positif
1,iklan tolong paten ono cok,negatif
5,bagus banyak vocer diskon gofood tapi kalo bisa pilihan resto yg promo di banyakin jangan yg kaki aja,positif
5,klo guah lepet trus mager tinggal di sini aja simpel,positif
5,trimkasih on time,positif
2,ongkir nya terlalu banyak,negatif
5,okeeyy,positif
1,ya lumayan,negatif
5,bagus banyak promo,positif
5,murah murah baik banget drivernya,positif
1,kasihan para drivernya dibohongin terus argokm emang diatas k tapi jarak tempuhnya dipermainkan dan ga jujur,negatif
2,pengalaman buruk dan kecewa ketika pesan go car ketika baru pulang dari rs pesan gocar dengan kapasitas penumpang drivernya mengeluh krn sy bawa barang seharusnya pesan yg gocar xl jangan yg reguler padahal saya hanya bawa tas belanja koper kecil dan sleeping bags owh ya yg datang itu mobil calya yg cukup untuk penumpang akhirnya sy bilang cansel aja pak sy cari yg mau aja kan di aplikasi tdk ada larangan tdk boleh bawa barang tolong diperbaiki aplikasinya,negatif
1,drivernya banyak yg berulah ga sesuai sop dan abal ga ada penyaringan sop yg tegas dan jelas,negatif
2,tambah mahal,negatif
3,sumpah gojek gak jelas bgt awalnya ada voucher bayarnya pake gopay udah di top up buat beli makan malah tbtb vouchernya hilang dan balik lagi jadi harga awal maksudnya apa yang voucher tadi demi kesel bgt,negatif
5,praktis cari menu makan yang di inginkan,positif
1,buruk top up kadang masuknya delay harus kirim laporan dulu baru saldo masuk,negatif
5,mantep anjay,positif
5,akun saya terganti email nya dengan email org lain yg saya tidak kenal,negatif
5,sangat memudahkan segala aktivitas yg dilakukan  terimakasih aplikasi gojek,positif
1,aplikasi gofood nya pilihan cepat alias ekpress malah antar makan nya lambat biaya dah mahal tapi sama aja lambat,negatif
5,instal gojek eror,negatif
5,makasih sudah ada,positif
1,mending grab daripada gojek karena mahal,negatif
5,mantul pokoknya sip,positif
5,uji coba sapa tau bisa beli berasl,positif
5,masalah gofood jadi lebih mudah,positif
1,porsi biaya tidak transparan ternyata aplikasi kapitalis absolut,negatif
1,mengganggu iklan,negatif
1,aplikasi t lewat terus iklan nya butut,negatif
1,bisa bisa nya driver di bandar lampung gak ada yang ambil orderan saya udah se jam padahal apa karna pakai tarif hemat yaudah gak usah dibuat kalau gitu,negatif
1,lah gimana ini gojek mau di jual ke grab lemah amat sebagai apk karya anak bangsa,negatif
2,topup gopay tapi ga masuk padahal saldo mbank udah kepotong,negatif
5,like this,positif
5,sdh jelasbest,positif
1,petama kali kecewa sama gojek pas pesan harga dah mau nyampe ku cek diskon nya tiba tiba hilang ku coba cek lagi diskonnya pun hilang seakan akan udah di pake,negatif
5,sangat me mbantu,positif
5,alhamdulillah merasa terbantu sekali,positif
5,aplikasi bagus buat customer tapi kurang bagus buat driver,positif
1,aplikasi kuat korupsi,negatif
5,ok banget driver ok,positif
1,mapsnya gak fungsi dengan baik driver awalnya terlihat dekat ternyata masih jauh,negatif
5,yg paling setia nganter kemana mana,positif
1,makanan sangat dingin ngak rekomendasi pengen masih panas enak di makan,negatif
3,mohon agar pembatalan pesanan di kenakan biaya seperti pada aplikator lain sehingga pesanan fiktif palsu tidak ada lagiterima kasih,negatif
5,okelah meskipun gak pernah dapet koin,positif
1,cuma di apkikasi ini top up uang nyampenya hari,negatif
1,pengalaman kali ini sangat mengecewakan pilih gosend instant pengiriman lambat banget padahal kiriman itu penting dan mendesak sumpah kecewa parah,negatif
5,mantab memang gojek,positif
1,maaf saya kasih bintang masukan untuk para driver gojek di bali kalau pagi gak niat narik jangan hidupin aplikasi,negatif
5,good application guys,positif
1,pesanan blum di hantarsdh chat mrh sama akumoncongmu lh katanyngara orderan akudia ngk bisa terima orderan lain,negatif
5,meski hujan tetep profesional krja salut buat abang gojek,positif
5,puas,positif
5,mnyenankan,positif
5,mantabsd,positif
5,nice app,positif
1,untuk pengguna aplikasi gojek jangan top up saldo gopay banyak karna saya baru mengalami kali transaksi gak jelas dgn mercan yang berbeda padahal saya gak melakukan transaksi tersebutsaya laporan ke gojek berharap ada solusiperkiraan saya akun di bajak ternyata jawaban dari laporan saya sungguh mengecewakandari pihak gojek mengatakan hasil investigasi akun saya tidak di bajak dengan ini saya menyimpulkan bahwa aplikasi nya tidak aman dong yah karna bisa melakukan transaksi sendiri,negatif
3,setiap pembelian gofood banyak driver yg cancel gimanamin harusnya setiap tokotempat usaha harus chat ke cs klo terlambat,negatif
5,nagus,positif
5,cepet cuy,positif
1,ada saldo di gopay ga merasa berlangganan vidio eh malah kepotong mana jam subuh lagi ke potong nya,negatif
5,ramah banget orang gojek ya bisa di ajak ngobrol apa lagi curhatt,positif
5,sgt bgs gosend di gojek,positif
5,aman nyaman ongkos terjangkau dn penjemputan tepat wkt trm ksh gojek,positif
1,banyak drive car yang gak jelas sudah diterima pada minta cancel sudah berapa kali begitu jadi terhambat aktifitas gara driver nya banyak gak jelas tolong tindak lah driver yang begitu,negatif
5,mantap poll kemana jadi gampang saran diskon nya di perpanjang lah,positif
5,menurut saya aplikasi gojek bagus dan simpel mudah di gunakan tapi saya merasa kecewa dgn biaya layanan tolong dihapus saja itu biaya layanan gak kelas,positif
1,bego dftr aja susah bgt,negatif
1,byk driver minta uang lebih udh lama nunggu eh cancel tanpa pemberitahuan,negatif
1,parah banget gojek skrg sering banget gangguan jaringan,negatif
1,aplikasi ini terlalu mengangu dan tidak aku cari aplikasi nya jelek,negatif
5,the best,positif
1,susah banget dapet driver sudah menunggu dari jam  sore hingga jam  sore masih tetap tidak ada perbaikan driver,negatif
1,saya tidak puas karena saya tidak bisa dan tidak dapat pinjaman ,negatif
5,sejauh ini masih aman pake gopay atau gojek terima kasih,positif
1,kebiasaan driver gofood di chat ga bls estimasi waktu stuck klo udah di tulisan telat nunggu penggantian driver lama tambah parah pelayanannya,negatif
1,mohon maaf ke aplikasi gojek saya kecewa berat udah lama make tiba tiba aplikasi ngebug saya mau transaksi pin salah terus padhal saya make pin tanggal lahir dan mau ganti pin harus kirim kode ke no telp sedangkan no telp sudah mati no nya,negatif
3,driver gocar di kota cepu sepertinya tidak mau penumpangalasannya kejauhan biaya tidak sesuai jarak yg ditempuhtrus bagaimana orang sya dapat diskonkan bukan sya yg menentukan biaya gocarnyatolong ditertibkanhari ini sya ditolak driver gocar gara biayanya cuma kaneh,negatif
5,terimakasih layanan cepat ramah dan baik,positif
1,gopay saya ga masuk masuk udh  hari,negatif
5,aplikasi terbaik driver nya juga sopan ya memang tidak semua nya ya wajarlah dari segitu banyak nya driver pasti beragam sifatnya,positif
4,okeh mendingan,positif
5,driver nya ramah dan wangi,positif
5,drivernya luwes,positif
1,ini apk gojek emang gajelas gile aja makanannya k ongkirnya k tapi biaya penanganan nya k,negatif
1,saya mau permohonan pengembalian dana malah ga di gubris gimana ini uang saya ga bisa kembali ga mau denger alesan customer kalo emng gini respon gopaynya mending ga ush pake gopay lagi padahal sudah bertahun tahun saya menggunakan gopay tapi kali ini saya sangat kecewa,negatif
5,paling top dah,positif
5,mempermudah perjalanan deh pokonya,positif
1,terlalu mendewakan penumpang klo ada masalah selalu driver yg d korbankantanpa ada pembelaanpdh gojek besar krn driver,negatif
5,sangat bagus servisnya,positif
4,kenapa setiap tanggal merah selalu mahal ongkosnya diskonnya jg sedikit banget,positif
1,baru kali pakai gojek di cancel x kecewa sekali mohon maaf saya pindah aplikasi lain ,negatif
1,tidak bisa masuk dengan hp baru,negatif
1,gajelas gabisa batalin pesanan,negatif
1,performa pencarian driver buruk,negatif
1,sudah x mengajukan pinjaman di gopay pinjam pembayaran tidak pernah telat tp pas mau ngajukan yg ke x di tolak tiap bulan di php padahal iklan setiap saat msuk di notif sangat mengecewakanklo memang tidak bisa pinjem gk usah di kirimin iklan,negatif
1,dibuka tibatiba force close sendiribagaimana mau pakai buat order,negatif
1,kode otp nya gak ada di kirim gak bisa di pake gatau kenapa hm,negatif
1,gausah di adain gocar prioritas apalah gak guna driver juga tetep aja gaada adab main cancel orderan udahlah mahal service juga zonk,negatif
5,ok mantab,positif
5,menyenangkan pengalaman aku memakai jasa gojek,positif
5,aplikasi yang sangat sat set dan bagus banget sama fitur fiturnya,positif
3,sering bgt telat ampe sejam setengah sendirii mana uda laper bgt katanya tepat waktu gmn si min,negatif
5,mudah dan cepat banyak promo menarik terima kasih gojek,positif
1,pesen online makanan satu jam blm dateng juga komplen tidak bisa aplikasi parah tidak rekomen,negatif
2,hujann susah banget dpt driver tpi hr biasa juga susahh tpi pas hujan lebih susahh,negatif
1,iklan menganggu,negatif
5,trimakasih gandong,positif
5,baguss banget,positif
5,enak membantu sekali apalagi kalo lagi magerbener membantu dan tq,positif
5,tarif gofood jadi lebih mahal dbandingkan belanja online lainnya,positif
5,maksih sdh memudahkan ketika butuh tumpangan,positif
1,makin hari tiap gofood gapernah dapet driver padahal bukan hari libur gimanasih menit jam an nunggu ga dapet dapet males,negatif
5,sopan dan cepat,positif
1,bad mood banget makin lama app ini ngeselin tarif sering banget melonjak naik udah naik berlebihan nunggu driverpun lebih dari menit sampai telat banget saya promo pun seribu rb buat apa yaa saran ga usah diadain tuh diskon kayaknya customer lebih dari sanggup bayar asal ditargetin drivernya paling lama menit nemu jarak deket kalau ada eventhari raya yg buat semuasebagian driver ga bisa ambil orderan tutup sementara ini app biar customer cari cara lain terimakasih,negatif
1,aplikasinya login harus menggunakan go to pin sedangkan tidak pernah masuk pakai go to pin sampai sekarang tidak bisa login padahal nomornya sudah sama herann perbaiki aplikasinyaa,negatif
5,mantap betul,positif
5,biarkan bintang berbicara mantap,positif
4,biaya gofoodnya makin mahal aja ada biaya penanganan dan suka di mintain biaya parkir,positif
1,makanan nyampe benyek dk bs dimakan,negatif
4,kalaw bagus saya kasih bintang full,positif
2,pembatalan makanan tidak bisa padahal dari sisi konsumen terkadang tidak sengaja klik terpesan kemudian apabila driver telfon dari room chat tapi tidak bisa diangkat berujung driver yang marah marah pada konsumen,negatif
1,woy pelanggan yg terhormat tolong kalo kasih ulasan pakai otak yajngan suka fitnah orang dan ngasih ulasan yg ngk prnah driver perbuajngnkan minta uang lebih dan yg lain yake mall dan ke apartemen yg ada prkir ja gw ngk prnah minta sama klianpake otak kalo mau ksih ulasanjngan suka mmpersulit pkrjaan orng lain karma berlakuoke klian orang kaya tapi ingat allah ngak tidur pasti ada balasannya yg berkali lipat dari allahkmi yg di zolimin mlah klian yg seakan yg dizolimi untungny dmnalol,negatif
1,nunggu driver gofood ambil makanan bisa sampe sejam gak taunya di cancel dapet lagi gak direspon lagi nunggu lama cancel lagi gimana ini gojek kalo driver gak ada respon mau ambil gofood mending langsung cancel otomatis saya nunggu lama loh hampir sejam gak respon cancel ganti lagi driver gitu lagi,negatif
1,lu klo bikin iklan yg bner napah gk ada tanda x nya,negatif
1,parah telat sehari ga ada telfon apa denda rb kapok padahal kepakai rb doang,negatif
1,verifikasi di foto wajah tidak berhasil sudah berharihari,negatif
5,rancak bana,positif
